patent_id,organization_id
6822995,44
6881873,44
6887619,44
7087387,44
7132500,44
7229712,44
7470783,44
7608838,44
7764854,44
8223459,44
8259411,44
9276040,44
9327342,44
9468765,44
9496141,44
6271006,44
6383815,44
6657236,44
6800547,44
6841258,44
6901096,44
6957149,44
6987791,44
7005672,44
7087456,44
7098487,44
7341410,44
7435329,44
7629163,44
7755081,44
7989664,44
8003807,44
8053840,44
8062824,44
8080833,44
8222650,44
8298811,44
8320427,44
8398922,44
8486304,44
8664419,44
8679543,44
9194058,44
6372424,44
6647041,44
6706840,44
6826487,44
6836362,44
7087341,44
7138354,44
7170041,44
7432118,44
7500255,44
7596072,44
7635263,44
7648860,44
7892664,44
8026057,44
8089062,44
8747552,44
9355661,44
9476862,44
5963351,44
5977311,44
6479424,44
6613513,44
6625215,44
6673616,44
6818285,44
6859119,44
7005648,44
7068357,44
7270946,44
7366361,44
7371258,44
7405063,44
7626075,44
7754510,44
7859008,44
8044571,44
8334391,44
8617608,44
9080001,44
9227067,44
9340635,44
5891862,44
6041079,44
6433270,44
6445495,44
6475616,44
6617401,44
6763067,44
6864059,44
7105375,44
7160754,44
7251089,44
7435933,44
7518148,44
7953559,44
8110690,44
8275631,44
8278090,44
8302661,44
8368421,44
8444907,44
8609867,44
8791239,44
6139604,44
6459741,44
6475722,44
6610863,44
6616862,44
6617400,44
6620625,44
6646423,44
6690841,44
6712946,44
6905908,44
6968248,44
6999279,44
7202506,44
7282735,44
7553706,44
7569186,44
7759407,44
7765319,44
7794837,44
7815850,44
8293004,44
9023128,44
9053870,44
9212104,44
9216414,44
9324535,44
9543142,44
5788883,44
6099162,44
6205291,44
6240116,44
6332964,44
6476193,44
6627405,44
6837293,44
6879851,44
6944112,44
6984607,44
7019403,44
7025619,44
7109249,44
7483229,44
7738089,44
7797808,44
7973311,44
8009545,44
8119701,44
8938278,44
9082011,44
9279193,44
9542393,44
6306506,44
6327083,44
6395777,44
6445828,44
6542529,44
6731677,44
6795630,44
6887910,44
6895050,44
6987253,44
7050470,44
7229795,44
7296458,44
7387147,44
7435944,44
7573072,44
7944647,44
8193601,44
8606066,44
8675125,44
8896020,44
9407246,44
9534243,44
9540763,44
9557625,44
9579284,44
9579386,44
5787715,44
6459811,44
6689218,44
6690873,44
6753107,44
6809781,44
7012491,44
7125388,44
7188354,44
7229832,44
7262029,44
7412143,44
7678334,44
7749916,44
8058906,44
8477840,44
8527520,44
8706735,44
9174187,44
5972693,44
6495013,44
6532093,44
7069097,44
7307301,44
7368483,44
7379529,44
7440684,44
7637142,44
7790498,44
7864419,44
8003926,44
8294567,44
8557351,44
8609326,44
8715591,44
8951731,44
9259439,44
9261482,44
5982436,44
6101278,44
6187762,44
6190868,44
6265303,44
6482531,44
6485664,44
6621211,44
6753108,44
6890703,44
6916646,44
7027700,44
7141207,44
7147906,44
7256418,44
7272608,44
7312469,44
7390335,44
7449715,44
7490092,44
7875757,44
7875802,44
8048584,44
8152511,44
8158289,44
8289650,44
8345087,44
8405932,44
9273375,44
9308179,44
9323143,44
5359637,44
5837034,44
5846717,44
5922591,44
6075913,44
6127182,44
6330286,44
6483851,44
6529675,44
6607911,44
6759226,44
6765962,44
6928577,44
6970494,44
6979396,44
7296460,44
7342738,44
7375258,44
7596803,44
7634119,44
7642213,44
7706654,44
7713899,44
7829314,44
8110450,44
8142702,44
8214219,44
8628747,44
8907553,44
9035673,44
9175131,44
9184463,44
9209456,44
9530606,44
5761364,44
6480539,44
6508000,44
6544334,44
6772813,44
6806909,44
6821878,44
7132682,44
7269201,44
7272607,44
7273756,44
7291463,44
7517476,44
7609709,44
7632481,44
7790231,44
7834510,44
7939318,44
7963314,44
8085473,44
8119265,44
8300687,44
8492595,44
8891583,44
8912475,44
8962345,44
9205594,44
6049569,44
6600996,44
6861130,44
6906176,44
7210502,44
7282550,44
7294507,44
7330404,44
7524768,44
7625756,44
7696122,44
7725531,44
7755441,44
8003051,44
8053260,44
8134144,44
8313660,44
8334690,44
8345374,44
8642813,44
9157030,44
9198874,44
9295604,44
9322084,44
5824478,44
5888272,44
5938822,44
5993627,44
6022963,44
6147205,44
6317460,44
6546051,44
6612737,44
6809471,44
7084436,44
7266268,44
7272102,44
7326819,44
7648665,44
7678476,44
7722687,44
7828042,44
7908928,44
8357945,44
8379215,44
8450723,44
8467273,44
8613818,44
8830629,44
8848315,44
9142864,44
9171712,44
9562292,44
9581559,44
9587178,44
5581220,44
5939537,44
6092034,44
6417805,44
6546049,44
6593366,44
6635463,44
6636678,44
6808928,44
6904072,44
6923939,44
6950546,44
6965020,44
7045361,44
7063825,44
7114448,44
7151785,44
7227140,44
7538881,44
7635739,44
7638346,44
7641735,44
7748590,44
7754779,44
7763820,44
7771496,44
7901596,44
7952373,44
8257866,44
8492045,44
8693582,44
8765295,44
9243346,44
9431211,44
5804384,44
6330388,44
6355423,44
6410239,44
6566515,44
6673615,44
7049629,44
7151738,44
7257293,44
7326328,44
7402681,44
7449968,44
7512454,44
7612374,44
7767999,44
7929948,44
7977267,44
8003769,44
8324703,44
9045383,44
9184391,44
9184400,44
5668844,44
6188728,44
6294659,44
6320061,44
6546050,44
6677139,44
6780291,44
6880485,44
7206964,44
7211382,44
7476636,44
7575722,44
7619242,44
7623169,44
7626894,44
7627163,44
7812215,44
7816469,44
7968248,44
8318211,44
9101436,44
9541512,44
5838054,44
5856174,44
5976223,44
6141856,44
6228593,44
6624539,44
6654155,44
6661024,44
6787268,44
6921585,44
7112649,44
7123360,44
7242947,44
7244386,44
7270694,44
7754542,44
8336457,44
9291499,44
9351933,44
9358215,44
9447519,44
6154307,44
6284117,44
7143637,44
7267721,44
7279085,44
7660453,44
7783149,44
7786503,44
7795614,44
7847397,44
7869309,44
7897876,44
8323406,44
8429219,44
8497064,44
8808986,44
8838103,44
8918161,44
9140657,44
9308325,44
9348384,44
9525148,44
5818228,44
6057101,44
6089076,44
6154496,44
6647036,44
6740484,44
6953639,44
7068715,44
7161220,44
7242423,44
7282327,44
7412300,44
7635741,44
7695860,44
7749396,44
7749564,44
7781564,44
7802923,44
7813993,44
7822863,44
8042094,44
8117206,44
8567247,44
9493849,44
5618217,44
6010614,44
6504957,44
6586088,44
6844198,44
6878783,44
7026659,44
7045470,44
7057205,44
7126130,44
7226702,44
7278857,44
7499711,44
7532435,44
7563860,44
7579252,44
7580602,44
7582403,44
7868186,44
8002919,44
8021056,44
8222073,44
8314161,44
8331205,44
8377622,44
8435462,44
8481901,44
8825466,44
9172094,44
9206497,44
9212328,44
9325729,44
9598791,44
5993786,44
6028639,44
6056807,44
6493348,44
6507147,44
6679938,44
6716767,44
6734401,44
6875588,44
7018948,44
7078731,44
7164107,44
7248763,44
7295586,44
7338624,44
7468243,44
7472599,44
7632317,44
7654833,44
8023269,44
8076032,44
8180821,44
8222172,44
8458899,44
8850980,44
9315078,44
5813467,44
6087022,44
6171174,44
6292518,44
6398932,44
6453245,44
6562986,44
6630520,44
6744833,44
6881836,44
6969634,44
7011530,44
7141644,44
7625596,44
7798199,44
8012257,44
8097471,44
8576515,44
8652295,44
8865405,44
8914118,44
9148694,44
9217144,44
9429960,44
5446122,44
5858665,44
6168948,44
6359091,44
6452969,44
6490913,44
6537514,44
6596856,44
6680974,44
6991754,44
7105071,44
7138159,44
7284274,44
7473090,44
7682565,44
7829727,44
7834199,44
8227117,44
8299228,44
8444045,44
8557038,44
8580541,44
8613954,44
8638998,44
9034103,44
9545584,44
5820654,44
6014396,44
6465543,44
6521412,44
6577353,44
6621866,44
6623420,44
6746571,44
7351606,44
7371605,44
7528448,44
7801126,44
7902736,44
8129894,44
8545629,44
8614089,44
9034650,44
9306255,44
9471390,44
9507004,44
9250327,45
9405015,45
7759644,45
5811187,46
5421973,46
5523049,46
5540079,46
5422831,46
5228620,46
5372629,46
5779823,46
5827417,46
6142382,46
5692185,46
5367084,46
5687368,46
5367308,46
5370778,46
5596146,46
RE35574,46
5698737,46
5394083,46
5446166,46
5865909,46
5470401,46
5560003,46
6438573,46
5218204,46
5589199,46
5693289,46
5309374,46
5755850,46
6274293,46
5313067,46
5327496,46
5240513,46
5242508,46
5819304,46
5829445,46
4379814,47
6133550,47
6770183,47
6772513,47
6798862,47
6809413,47
6847463,47
7534315,47
7667833,47
7772541,47
7942568,47
8287832,47
8729673,47
8981337,47
9269880,47
9294486,47
9409357,47
9437629,47
9479513,47
9595616,47
4751705,47
5691080,47
6531341,47
6649915,47
7022287,47
7081992,47
7189360,47
7400772,47
7439935,47
7785391,47
7928375,47
8094689,47
8119011,47
8245430,47
8270602,47
8451877,47
8479435,47
8585801,47
8585916,47
8664577,47
8685599,47
9093249,47
9244264,47
9501738,47
5648866,47
6297579,47
6304675,47
6335224,47
6679105,47
6727504,47
6841339,47
6858462,47
6884624,47
7375332,47
7436349,47
7678256,47
7733788,47
7951747,47
8038946,47
8294616,47
8785226,47
8841592,47
8857506,47
9201069,47
9270281,47
9304128,47
9410900,47
9425019,47
9484216,47
9555583,47
6169652,47
7034322,47
7154088,47
7314208,47
7494640,47
7527671,47
8327681,47
8481974,47
8524060,47
8536564,47
8596862,47
9187646,47
9194921,47
9549704,47
9579649,47
4447761,47
5710658,47
5881594,47
5939577,47
6287440,47
6396068,47
6524966,47
6580068,47
6624548,47
6711918,47
6765526,47
6772776,47
6955110,47
7027150,47
7041616,47
7645437,47
8094023,47
8212714,47
8262950,47
8530002,47
8566536,47
8663361,47
8669688,47
8728290,47
9000625,47
9151852,47
9181780,47
9207023,47
9222810,47
9287578,47
9347923,47
9494787,47
9534097,47
9580608,47
9590284,47
9599328,47
4489276,47
6083634,47
6224728,47
6231930,47
6491844,47
6680263,47
6848325,47
7001849,47
7022381,47
7030355,47
7065736,47
7190862,47
7494557,47
7498968,47
7875101,47
8274058,47
8324342,47
8526566,47
8794634,47
8877388,47
8895337,47
9261100,47
9531322,47
4509042,47
5583478,47
5814525,47
5949219,47
6013164,47
6383402,47
6386015,47
6494084,47
6869015,47
6965542,47
7090189,47
7434299,47
7566429,47
7666463,47
7708943,47
8170282,47
8461300,47
8693004,47
8736000,47
9105791,47
9128308,47
9142465,47
9251678,47
9293266,47
9441075,47
9559219,47
4271361,47
4475282,47
4578795,47
5953120,47
6355909,47
6414338,47
6461550,47
6469661,47
6536604,47
6733730,47
7022810,47
7034271,47
7066004,47
7171328,47
7235190,47
7477614,47
7670933,47
8037828,47
8339135,47
8514855,47
8746577,47
8750653,47
8866100,47
9140145,47
9147931,47
9374923,47
9396081,47
4540639,47
5504183,47
5594250,47
5729424,47
6156212,47
6353271,47
6441885,47
6477225,47
6608586,47
6668466,47
6994826,47
7045170,47
7124994,47
7151277,47
7229178,47
7426873,47
7488407,47
7550734,47
7653155,47
7947579,47
8191477,47
8272455,47
8425681,47
8653500,47
8688903,47
8914648,47
9202657,47
9315730,47
9602087,47
9603210,47
5840373,47
5998325,47
6050225,47
6210986,47
6978657,47
7004198,47
7397418,47
7618600,47
8126596,47
8194068,47
8257571,47
8274512,47
8294886,47
8459359,47
8481345,47
8482739,47
8680810,47
8967129,47
8981312,47
9156068,47
9343795,47
9434875,47
9447798,47
9499699,47
4504192,47
5951768,47
6060224,47
6279601,47
6492067,47
6517665,47
6576064,47
6668203,47
6782746,47
6846399,47
6865939,47
6998598,47
7311882,47
7332264,47
7542624,47
7666289,47
7740916,47
7741613,47
7899146,47
8210767,47
8213476,47
8426135,47
8858076,47
9000250,47
9203134,47
9517937,47
9518219,47
5989748,47
6323679,47
6445092,47
6455825,47
6583350,47
6690472,47
6823720,47
6888297,47
7014747,47
7030805,47
7181377,47
7836566,47
8022265,47
8048242,47
8094886,47
8110636,47
8427359,47
8703058,47
8809483,47
8926870,47
9188622,47
9472689,47
9599781,47
4299168,47
5836150,47
6276276,47
6531331,47
6563907,47
6786716,47
6802950,47
6822929,47
6875544,47
6957566,47
7078237,47
7162864,47
7754077,47
8146661,47
8339219,47
8349547,47
8429987,47
8589821,47
8725004,47
8835272,47
8848905,47
8853651,47
8931553,47
9020005,47
9116249,47
9463532,47
9594266,47
5746539,47
5930456,47
6175120,47
6482380,47
6545745,47
6982668,47
7016390,47
7064817,47
7204923,47
7358221,47
8212456,47
8292492,47
8557622,47
8614395,47
8669823,47
8726730,47
8849451,47
8920871,47
9346831,47
9513554,47
9514326,47
5577092,47
6110397,47
6253680,47
6401427,47
6460420,47
6463664,47
6572749,47
6578254,47
6582890,47
6675660,47
6832787,47
6843272,47
7345647,47
7588694,47
7913534,47
7928608,47
8091479,47
8109265,47
8349633,47
8358893,47
8371173,47
8822959,47
9117560,47
9172245,47
9239384,47
9294085,47
9304129,47
4589085,47
5589295,47
5659647,47
5703378,47
6011267,47
6025920,47
6229871,47
6253464,47
6369588,47
6443179,47
6584413,47
6809811,47
6969576,47
7282676,47
7460059,47
7851973,47
7866388,47
7931086,47
8425749,47
8529681,47
8554771,47
8562878,47
8610994,47
8667265,47
8864045,47
8871496,47
9005417,47
9024111,47
9063354,47
9180428,47
9188677,47
9208355,47
9218444,47
9291543,47
9467233,47
6348431,47
6533952,47
6566636,47
6787762,47
6805810,47
7161334,47
7168298,47
7376403,47
7454595,47
7472153,47
7602307,47
8185101,47
8201099,47
8296078,47
8427809,47
8508370,47
8536497,47
8791396,47
8854254,47
9182519,47
9219317,47
9311444,47
5770982,47
6407143,47
6549700,47
6661084,47
6734422,47
6834720,47
6859282,47
6989629,47
7246217,47
7257237,47
7420442,47
7514493,47
7608233,47
7710086,47
7912321,47
7972410,47
8676540,47
8815177,47
8828736,47
8891721,47
8988881,47
9096437,47
9194805,47
5681659,47
5902562,47
6519860,47
6666907,47
6716275,47
6741349,47
6808867,47
7167129,47
7263955,47
7338796,47
7516112,47
7887092,47
8162059,47
8523478,47
8906803,47
9018972,47
9110147,47
9190392,47
9368677,47
9496448,47
9546420,47
5962774,47
6424287,47
6640452,47
6654446,47
6739136,47
6821714,47
6902827,47
7008737,47
7051956,47
7679297,47
7811439,47
7866386,47
7950453,47
8011451,47
8408066,47
8439534,47
8525619,47
8652768,47
8846406,47
8853350,47
9276382,47
9297638,47
9552897,47
H000514,47
5866623,47
5936739,47
6188812,47
6192897,47
6561486,47
7122164,47
7201937,47
7213473,47
7527977,47
7840626,47
8113272,47
8186731,47
8563325,47
8568508,47
8689767,47
8756484,47
8945277,47
9186116,47
9274895,47
9311721,47
9343192,47
9525398,47
9553677,47
9600386,47
5983147,47
6401795,47
6674159,47
6714624,47
6744493,47
6988402,47
7347923,47
7390377,47
7571493,47
7849922,47
8266197,47
8308203,47
8530614,47
8561483,47
8585413,47
8647167,47
8830125,47
9140231,47
9170340,47
9329413,47
9429644,47
9577918,47
6209077,47
6290909,47
6299850,47
6577266,47
6605339,47
6627076,47
6807353,47
6951243,47
7095295,47
7186987,47
7299711,47
7419630,47
7451173,47
7548004,47
7781109,47
7841408,47
8012411,47
8131112,47
8438549,47
8516269,47
8530854,47
8696787,47
9040435,47
9103719,47
9186668,47
9595628,47
5776384,47
5895518,47
5989776,47
6027326,47
6225027,47
6388260,47
6428666,47
6478077,47
6489670,47
6495015,47
6749997,47
6858943,47
6921630,47
7151787,47
7182371,47
7264723,47
7351380,47
7352176,47
7449699,47
7622976,47
7733198,47
8065904,47
8075664,47
8432835,47
8446575,47
8465715,47
8625939,47
8940147,47
9096823,47
9479232,47
9500930,47
9533887,47
9549976,47
9562560,47
5668188,47
5745536,47
5777734,47
6150972,47
6162577,47
6257048,47
6295873,47
6427791,47
6471886,47
6498832,47
6532802,47
6549264,47
6674778,47
6675106,47
6859120,47
7147722,47
7264778,47
7420656,47
7473301,47
7495748,47
7551119,47
7618524,47
7677101,47
7781111,47
7922931,47
8103116,47
8384381,47
8597985,47
8605438,47
8941053,47
8955370,47
9268195,47
4529571,47
5804727,47
6043106,47
6270641,47
6495895,47
6500760,47
6833068,47
7119245,47
7514004,47
7828948,47
8265870,47
8271891,47
8541146,47
8783106,47
9031098,47
9093586,47
9276557,47
6015640,47
6285737,47
6538312,47
6793909,47
6900952,47
7386352,47
7452507,47
7530312,47
7998239,47
8170041,47
8240774,47
8398839,47
8459185,47
8835023,47
8930034,47
8961766,47
9083460,47
9268092,47
9322014,47
6266437,47
6373064,47
6628404,47
6664550,47
6721094,47
6869330,47
7422701,47
7422724,47
7781709,47
7795770,47
7838083,47
8695443,47
8702946,47
8719925,47
8753439,47
8808588,47
9127983,47
9337800,47
9465274,47
9530873,47
9548509,47
9586190,47
4495807,47
5582654,47
6188150,47
6527835,47
6746496,47
6815129,47
6926313,47
6965709,47
7128559,47
7170001,47
7236297,47
7311216,47
7341222,47
7385003,47
7938707,47
8087298,47
8394312,47
8397506,47
8501366,47
8669509,47
8802444,47
9235065,47
9263894,47
5540583,47
6086243,47
6363712,47
6395455,47
6732914,47
6791465,47
6952962,47
7003405,47
7180055,47
7225683,47
7370023,47
7374599,47
7728248,47
7744737,47
7776357,47
7798220,47
7802193,47
8163254,47
8286498,47
8761560,47
8902115,47
9013046,47
9021845,47
9112100,47
9249166,47
9261647,47
9374887,47
9580541,47
5624598,47
6030587,47
6207124,47
6262845,47
6328282,47
6357968,47
6673525,47
7019311,47
7336855,47
7608174,47
7608367,47
7622596,47
7650028,47
7685923,47
7915626,47
8593237,47
8907439,47
9032522,47
4365282,47
4400448,47
5679963,47
6103305,47
6355147,47
6422528,47
6472459,47
6472657,47
6673254,47
6770182,47
6809313,47
6820469,47
7094326,47
7118712,47
7179421,47
7308374,47
7560028,47
7597819,47
7704489,47
7767931,47
8276661,47
8557031,47
8686363,47
8698494,47
8825611,47
8962512,47
9207123,47
9212430,47
9267490,47
9459161,47
9512421,47
9515340,47
9548411,47
6153044,47
6186072,47
6661368,47
6844623,47
7028481,47
7098912,47
7132163,47
7306780,47
7335972,47
7399449,47
7545065,47
7658603,47
7838823,47
7943116,47
7999937,47
8080280,47
8225895,47
8290754,47
8566579,47
8679860,47
8723161,47
8780431,47
9009640,47
9086429,47
9086510,47
9102801,47
9258244,47
9269524,47
5630957,47
5635084,47
5864430,47
6084205,47
6593381,47
6706091,47
6836240,47
6858378,47
6870158,47
6882786,47
7071595,47
7216821,47
7223474,47
7283684,47
7491944,47
7523582,47
8166051,47
8176995,47
8193962,47
8728566,47
8736108,47
9162914,47
9453376,47
5851955,47
5901247,47
6235434,47
6315188,47
6379988,47
6581438,47
6710351,47
6912053,47
6960285,47
7188535,47
7239443,47
7378533,47
7550071,47
7745315,47
7756682,47
7763009,47
7863572,47
7880961,47
8036720,47
8228675,47
8240911,47
8575748,47
8663742,47
8664305,47
8812271,47
8911606,47
8912502,47
8962346,47
9121817,47
9143053,47
9334444,47
6087024,47
6277257,47
6589716,47
6633041,47
6723890,47
7256667,47
7264962,47
7319556,47
7348688,47
7371310,47
7419574,47
7427302,47
7506138,47
7697134,47
7713395,47
8196101,47
8197887,47
8237130,47
8535424,47
8585928,47
8674280,47
8852998,47
8878473,47
8904850,47
9261337,47
9404371,47
9514864,47
5882621,47
5942093,47
6068767,47
6353304,47
6444150,47
6664554,47
6810104,47
6814289,47
7248397,47
7592139,47
7777665,47
7865336,47
8146669,47
8420032,47
8687665,47
9055886,47
9329154,47
9477040,47
9580976,47
4818642,47
5935639,47
6061641,47
6187592,47
6452167,47
6454972,47
6458263,47
6636343,47
6679471,47
6820496,47
6906781,47
7004669,47
7132054,47
7187815,47
7196771,47
7310142,47
7608461,47
8009772,47
8190295,47
8980730,47
9410931,47
9508881,47
5544520,47
6007963,47
6288473,47
6350989,47
6821819,47
6867435,47
7005301,47
7212944,47
7273517,47
7355986,47
7553455,47
7567060,47
7742640,47
8383021,47
8390620,47
8436509,47
8518346,47
9081135,47
9081215,47
9123943,47
9249333,47
9291508,47
9336870,47
9428525,47
9500579,47
9550168,47
5857882,47
5870176,47
6333775,47
6469827,47
6472443,47
6770201,47
6825974,47
6975402,47
6996292,47
7336351,47
7351837,47
7526465,47
7816482,47
7880672,47
7886434,47
7947397,47
8257568,47
8741174,47
8747591,47
8868923,47
8924009,47
8932403,47
8979080,47
9029681,47
9148019,47
9250351,47
9304198,47
9404913,47
9488854,47
4438382,47
4479385,47
4766045,47
6019882,47
6267840,47
6345545,47
6384473,47
6555961,47
6645696,47
7117390,47
7253008,47
7338590,47
7375814,47
7390201,47
7485277,47
7612541,47
7760128,47
7788818,47
7832484,47
7877234,47
8287811,47
8289322,47
8507004,47
9356173,47
4521359,47
5821680,47
6281488,47
6614813,47
6700644,47
7049622,47
7128046,47
7384526,47
7391357,47
7486399,47
8162149,47
8196658,47
8566684,47
8872246,47
8986576,47
9000918,47
9018642,47
9065716,47
4553026,47
5837158,47
6356675,47
6663012,47
6706247,47
6969874,47
7079309,47
7173295,47
7314505,47
7620269,47
7625474,47
7782530,47
7940377,47
8022987,47
8047978,47
8400349,47
8662175,47
8708422,47
8871926,47
8892985,47
4637968,47
5947636,47
5992159,47
6031598,47
6083360,47
6169459,47
6344650,47
6581474,47
6781135,47
6853196,47
6929733,47
6977777,47
7148974,47
7286295,47
7376507,47
7435297,47
7449579,47
7465419,47
7534334,47
7611834,47
7775305,47
7816044,47
7864097,47
7908970,47
8213070,47
8329016,47
8472752,47
8597396,47
8674689,47
8803637,47
8907280,47
8945914,47
9029239,47
9112490,47
9146312,47
9196788,47
9408286,47
4718997,47
6063307,47
6128965,47
6356618,47
6365867,47
6596254,47
6685442,47
6720550,47
6966336,47
7019637,47
7246524,47
7344681,47
7408512,47
7450081,47
7498681,47
8257676,47
8291824,47
8298488,47
8692704,47
8741748,47
8746561,47
8785905,47
9052535,47
9059356,47
9273305,47
4396689,47
5676819,47
6081104,47
6368942,47
6624760,47
6642995,47
7449404,47
8046742,47
8232858,47
8381815,47
8681248,47
8730562,47
8814622,47
8874926,47
8922973,47
8928546,47
9412446,47
9599667,47
5292423,47
5641392,47
5993969,47
6206528,47
6326787,47
6350360,47
6768256,47
7001535,47
7052608,47
7157004,47
7400119,47
7725517,47
7942097,47
8042610,47
8047829,47
8125357,47
8163154,47
8247554,47
8290961,47
8293089,47
8372177,47
8582092,47
8585986,47
8709791,47
8859190,47
8947764,47
8987754,47
9141413,47
9157161,47
9209766,47
9239431,47
9293627,47
9324550,47
9405283,47
9486742,47
9518406,47
9518449,47
9547107,47
5465046,47
5920380,47
5933706,47
5981053,47
6288832,47
6344145,47
6528123,47
6772611,47
6911932,47
7297246,47
7417222,47
7420225,47
7499841,47
7556945,47
7565657,47
7828990,47
7850865,47
7931792,47
8030108,47
8425981,47
8427358,47
8459865,47
8466207,47
8897609,47
9104086,47
9138897,47
9182436,47
9228042,47
9255347,47
9536947,47
4532646,47
6085581,47
6316150,47
6420696,47
6611085,47
6825800,47
7022861,47
7524672,47
7799280,47
7841425,47
8009356,47
8241562,47
8253802,47
8338795,47
8452134,47
8460823,47
8854713,47
9019148,47
9052775,47
9148481,47
4454934,47
5742209,47
5925408,47
6069360,47
6480141,47
6548895,47
6597709,47
6613576,47
6617591,47
6782372,47
6828933,47
6841306,47
6878255,47
7155812,47
7229593,47
7329857,47
7403065,47
7595349,47
7625469,47
7820365,47
7948153,47
7985868,47
8157886,47
8226839,47
8280887,47
8304089,47
8540796,47
8600200,47
8703391,47
8895335,47
8994577,47
9029807,47
9244065,47
9366822,47
9470458,47
9472702,47
9501664,47
9546887,47
3982928,49
RE30083,49
3955943,49
4111833,49
3976479,49
3979209,49
4053359,49
4116764,49
3957956,49
3972012,49
3958178,49
3969631,49
4288292,49
4304632,49
3957575,49
4088553,49
4098643,49
3935063,49
3963626,49
4016290,49
4020274,49
4053355,49
4788913,49
3989484,49
3989965,49
3991680,49
4065351,49
4097331,49
3932657,49
3936633,49
4106982,49
4211889,49
4244783,49
3932300,49
3933521,49
4050986,49
3933431,49
3944638,49
4033813,49
4065350,49
3931522,49
3953355,49
3961197,49
3932014,49
3963921,49
4299662,49
3930537,49
3952204,49
3976950,49
3979594,49
4059439,49
4063090,49
4084209,49
4216110,49
4366379,49
3957232,49
3957532,49
3980397,49
4009444,49
4220632,49
4284610,49
3934239,49
3937966,49
3939049,49
3950216,49
4118278,49
3947291,49
3983423,49
3997266,49
4362582,49
3930405,49
3954661,49
3962082,49
3969123,49
3976735,49
4077017,49
3952253,49
3953129,49
3960655,49
4020004,49
4026790,49
4077020,49
3964969,49
4111747,49
4229260,49
4297584,49
3976569,49
4028265,49
4036688,49
4076584,49
4498367,49
4008455,49
4048437,49
4152207,49
3948813,49
3950152,49
3953285,49
3957597,49
3998692,49
4085590,49
3971001,49
3982129,49
3988178,49
4033179,49
4362564,49
3953922,49
3959710,49
4195813,49
3933581,49
3949050,49
4059539,49
4140557,49
4334883,49
3963598,49
3964964,49
3969182,49
3993754,49
3995136,49
3953556,49
3958096,49
4046169,49
4075632,49
4066496,49
4107180,49
4131510,49
4002499,49
4021300,49
4050985,49
4070514,49
3932717,49
3939406,49
3947675,49
3970936,49
4143131,49
4202931,49
3964667,49
3970853,49
4039378,49
4156658,49
3960994,49
4020275,49
4134563,49
3932777,49
3980519,49
4067702,49
3941566,49
3969218,49
3983050,49
3993910,49
4078907,49
3964792,49
3972775,49
3941413,49
4149931,49
3943204,49
3951074,49
4130631,49
3946932,49
3963994,49
3969286,49
4526664,49
H000554,49
3943062,49
3985595,49
3959069,49
3959094,49
3976888,49
3979256,49
4057462,49
3958948,49
3959455,49
4096042,49
3946239,49
4019082,49
3957676,49
3964914,49
3964967,49
3983220,49
4478238,49
3949596,49
3961016,49
4001683,49
4017578,49
4080250,49
3943458,49
3951739,49
3965351,49
4053358,49
6745663,50
7941288,50
8737741,50
7314597,50
5727124,51
7730463,51
7781350,51
8686764,51
9043264,51
9225601,51
7103782,51
6984977,51
7210963,51
7902069,51
9130937,51
6331991,51
7333614,51
9538040,51
8264973,51
8955104,51
4085380,51
7069031,51
8640189,51
9069963,51
4866713,51
7486240,51
4897878,51
6985483,51
7061122,51
9081049,51
6965767,51
8692276,51
4632485,51
6928294,51
7804961,51
7831424,51
8017938,51
8667263,51
6934252,51
7005849,51
7077692,51
7854003,51
8432533,51
8581782,51
6635306,51
7729991,51
8536610,51
5881368,51
9229044,51
5551051,51
6678450,51
7398274,51
8077743,51
6310995,51
8316228,51
4983253,51
5982174,51
7079857,51
7893861,51
6430170,51
8620961,51
8826384,51
9231603,51
5319788,51
8296168,51
8311959,51
8397284,51
9484155,51
8354737,51
8433070,51
5884196,51
8688979,51
5522012,51
7929948,51
8229916,51
7133222,51
7792185,51
9066270,51
9322987,51
7379857,51
7421268,51
8040291,51
8187923,51
8816325,51
8952964,51
4742510,51
6710441,51
8008764,51
8140448,51
8525569,51
6178261,51
7459927,51
8774228,51
8842722,51
8972254,51
9276905,51
9086457,51
9397293,51
5514982,51
5960362,51
7493452,51
7523117,51
7921285,51
7984293,51
8294525,51
9001842,51
5983099,51
7836353,51
7936019,51
8809995,51
8912522,51
6737301,51
7211994,51
7673284,51
8941415,51
4922059,51
6610612,51
7003114,51
7406269,51
8373595,51
5434530,51
7533013,51
7636524,51
8928384,51
6960929,51
7814546,51
8977265,51
7715474,51
8087014,51
8138015,51
6859603,51
8060751,51
8344512,51
8861513,51
5574751,51
7689822,51
8032763,51
9325542,51
4943982,51
9261561,51
7035655,51
8378333,51
8399292,51
9372231,51
7019337,51
8089006,51
8156310,51
8422683,51
8689437,51
5609925,51
6085350,51
7849315,51
8125898,51
8554536,51
9154159,51
9183071,51
7263357,51
7290144,51
7472148,51
8838103,51
6426559,51
7106971,51
7792187,51
9143484,51
4862236,51
7933482,51
9059388,51
7151946,51
7227946,51
8300788,51
8584099,51
8954943,51
7890763,51
8552783,51
8750520,51
6952172,51
7356454,51
8824540,51
8838951,51
8914962,52
7728291,52
6729798,52
5153479,52
7710643,52
5134336,52
4847530,52
4864180,52
